lp1,lp2,lp3,rp1,rp2,rp3,lt1,lt2,lt3,rt1,rt2,rt3,time
0.000000, 1.302823, 1.962701, 0.814604, 0.221895, 0.832134, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 13756 
0.000000, 1.012313, 2.196365, 0.709475, 0.481232, 1.065805, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 13806 
0.000000, 1.146579, 2.064978, 0.743836, 0.260804, 1.148833, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 13856 
0.000000, 1.310022, 2.005968, 0.754805, 0.422833, 1.008144, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 13906 
0.000000, 1.025624, 2.379313, 0.533139, 0.216067, 1.540401, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 13956 
0.000000, 1.244989, 1.961772, 0.548449, 0.248463, 1.045719, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 14006 
0.000000, 0.957183, 2.633238, 0.379284, 0.287091, 1.368429, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 14056 
0.000000, 1.391891, 2.140227, 0.675746, 0.186612, 1.327040, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 14106 
0.000000, 0.754887, 2.241791, 0.435025, 0.232546, 1.383449, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 14156 
0.000000, 1.156774, 1.884065, 0.624813, 0.319543, 1.264569, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 14206 
0.000000, 0.998660, 2.317909, 0.644987, 0.076655, 1.348502, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 14256 
0.000000, 1.145411, 1.930133, 0.554682, 0.258354, 1.063296, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 14306 
0.000000, 1.075023, 2.116920, 0.774530, 0.215564, 1.577166, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 14356 
0.000000, 1.126122, 2.086687, 0.591966, 0.273757, 0.982662, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 14406 
0.000000, 1.243003, 2.033406, 0.590302, 0.189691, 1.246536, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 14456 
0.000000, 0.903087, 2.254170, 0.689604, 0.334934, 1.248888, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 14506 
0.000000, 1.235473, 1.975893, 0.554558, 0.227542, 1.453185, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 14556 
0.000000, 1.078477, 2.524242, 0.596467, 0.321314, 1.314920, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 14606 
0.000000, 1.215474, 2.117270, 0.389231, 0.217552, 1.220084, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 14656 
0.000000, 0.880470, 2.262474, 0.863807, 0.281660, 0.998118, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 14706 
0.000000, 1.374771, 2.260084, 0.563741, 0.135119, 1.211315, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 14756 
0.000000, 0.787120, 2.289881, 0.576748, 0.460575, 0.920001, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 14806 
0.000000, 1.275253, 2.175331, 0.671536, 0.182607, 1.575762, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 14856 
0.000000, 1.266219, 2.342602, 0.485671, 0.266158, 1.318599, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 14906 
0.000000, 1.164343, 2.002650, 0.607452, 0.165267, 1.387768, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 14956 
0.000000, 1.224688, 1.947438, 0.459349, 0.316851, 1.347466, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 15006 
0.000000, 1.029966, 2.277111, 0.373804, 0.263132, 1.264380, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 15056 
0.000000, 1.260198, 1.968265, 0.744302, 0.271820, 1.236248, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 15106 
0.000000, 0.873763, 2.442924, 0.561564, 0.152909, 1.175223, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 15156 
0.000000, 1.161406, 2.073335, 0.711917, 0.338833, 1.198160, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 15206 
0.000000, 0.926136, 2.357515, 0.828651, 0.183197, 1.261783, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 15256 
0.000000, 1.184164, 2.112717, 0.516338, 0.160995, 1.082413, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 15306 
0.000000, 1.066923, 2.151958, 0.549394, 0.317836, 1.087425, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 15356 
0.000000, 1.201822, 2.339229, 0.810251, 0.171255, 1.190512, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 15406 
0.000000, 0.981848, 2.197998, 0.821367, 0.205578, 1.270630, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 15456 
0.000000, 1.058288, 2.304751, 0.527871, 0.202953, 1.247680, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 15506 
0.000000, 1.384341, 2.311708, 0.587973, 0.603992, 1.072753, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 15556 
0.000000, 0.982044, 2.290715, 0.845418, 0.315232, 1.125340, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 15606 
0.000000, 1.387425, 2.053513, 0.598815, 0.189408, 0.911341, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 15656 
0.000000, 0.990702, 2.591334, 0.678770, 0.227141, 1.384299, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 15706 
0.000000, 1.215620, 2.167923, 0.728208, 0.658359, 0.975899, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 15756 
0.000000, 0.989413, 2.177879, 0.703997, 0.255039, 1.218038, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 15806 
0.000000, 1.284531, 2.107679, 0.801516, 0.272838, 1.355784, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 15856 
0.000000, 0.981636, 2.339355, 0.683402, 0.310465, 1.577491, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 15906 
0.000000, 1.194316, 2.224705, 0.806306, 0.207161, 1.227613, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 15956 
0.000000, 1.143006, 2.256505, 0.596455, 0.151331, 1.292455, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 16006 
0.000000, 1.026471, 2.261590, 0.643100, 0.316668, 1.353432, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 16056 
0.000000, 1.060523, 2.192886, 0.635411, 0.251550, 1.595113, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 16106 
0.000000, 0.731317, 2.360129, 0.622473, 0.203945, 1.319058, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 16156 
0.000000, 1.482712, 2.080894, 0.509907, 0.430732, 1.729078, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 16206 
0.000000, 0.834412, 2.448616, 0.692008, 0.303376, 1.121013, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 16256 
0.000000, 1.248455, 2.213438, 0.656960, 0.035563, 1.100995, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 16306 
0.000000, 0.958641, 2.411758, 0.651318, 0.099108, 1.148407, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 16356 
0.000000, 1.239519, 1.999089, 0.525656, 0.266808, 1.422428, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 16406 
0.000000, 0.850328, 2.125710, 0.662376, 0.227921, 0.950372, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 16456 
0.000000, 1.430125, 2.132121, 0.581376, 0.289914, 1.281180, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 16506 
0.000000, 0.970248, 2.066287, 0.684798, 0.314773, 1.136424, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 16556 
0.000000, 1.380455, 2.070876, 0.646546, 0.250672, 1.018960, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 16606 
0.000000, 1.308368, 2.224417, 0.760730, 0.303877, 1.342743, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 16656 
0.000000, 0.785946, 2.368572, 0.669996, 0.279487, 1.199342, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 16706 
0.000000, 1.134786, 1.952052, 0.726215, 0.356678, 1.128863, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 16756 
0.000000, 0.987922, 2.413054, 0.756823, 0.091896, 1.437315, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 16806 
0.000000, 1.216790, 1.971789, 0.648801, 0.300298, 1.332537, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 16856 
0.000000, 0.902154, 2.356143, 0.339948, 0.330139, 1.484097, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 16906 
0.000000, 1.475530, 2.043236, 0.507219, 0.361787, 0.957452, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 16956 
0.000000, 1.056203, 2.245726, 0.759120, 0.193797, 1.027240, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 17006 
0.000000, 1.306493, 2.065268, 0.748882, 0.158161, 1.418306, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 17056 
0.000000, 1.086721, 2.144551, 0.574141, 0.260462, 1.219168, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 17106 
0.000000, 1.286581, 2.188122, 0.599275, 0.234030, 1.165738, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 17156 
0.000000, 1.201085, 2.214890, 0.730163, 0.281003, 1.229299, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 17206 
0.000000, 1.139771, 2.277558, 0.665406, 0.175156, 1.238618, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 17256 
0.000000, 1.380825, 1.992377, 0.549643, 0.216835, 1.190416, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 17306 
0.000000, 0.945869, 2.358211, 0.623705, 0.191429, 1.169579, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 17356 
0.000000, 1.179779, 1.835520, 0.608929, 0.210436, 1.248718, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 17406 
0.000000, 0.909355, 2.321459, 0.757101, 0.207717, 1.406551, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 17456 
0.000000, 1.214807, 2.145698, 0.859985, 0.235459, 0.861174, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 17506 
0.000000, 0.903612, 2.048498, 0.548280, 0.149965, 1.446412, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 17556 
0.000000, 1.460064, 2.090931, 0.627811, 0.438759, 1.157675, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 17606 
0.000000, 1.150052, 2.218989, 0.716810, 0.170474, 1.116521, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 17656 
0.000000, 1.137533, 2.181832, 0.739241, 0.423133, 1.020867, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 17706 
0.000000, 1.178583, 2.046073, 0.696048, 0.189033, 1.358046, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 17756 
0.000000, 0.982026, 2.288931, 0.620938, 0.502392, 0.941999, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 17806 
0.000000, 1.223667, 2.002118, 0.730453, 0.241930, 1.376700, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 17856 
0.000000, 1.154048, 2.277126, 0.739294, 0.425903, 1.094310, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 17906 
0.000000, 1.539645, 1.923726, 0.723523, 0.143363, 1.313269, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 17956 
0.000000, 0.936386, 2.083042, 0.726231, 0.338050, 1.037647, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 18006 
0.000000, 1.186728, 2.204615, 0.557957, 0.177839, 1.133759, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 18056 
0.000000, 1.106253, 2.195196, 0.752416, 0.232424, 1.157119, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 18106 
0.000000, 1.428219, 2.317197, 0.639553, 0.055854, 1.327251, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 18156 
0.000000, 1.003779, 2.180866, 0.702382, 0.192388, 1.096829, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 18206 
0.000000, 1.305302, 2.251925, 0.768800, 0.130295, 1.194241, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 18256 
0.000000, 1.367688, 2.077254, 0.652349, 0.175223, 1.106367, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 18306 
0.000000, 0.918212, 2.260044, 0.787555, 0.120158, 1.121623, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 18356 
0.000000, 1.338671, 1.975049, 0.550497, 0.274399, 1.052093, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 18406 
0.000000, 0.944235, 2.282976, 0.777888, 0.167457, 1.177474, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 18456 
0.000000, 1.298453, 1.919619, 0.740199, 0.299691, 1.063265, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 18506 
0.000000, 0.989701, 2.170362, 0.377610, 0.356906, 1.389851, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 18556 
0.000000, 1.262872, 2.164495, 0.546555, 0.457105, 1.319885, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 18606 
0.042719, 0.970843, 2.215496, 0.576287, 0.216139, 1.823883, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 18656 
0.000000, 1.236049, 2.226689, 0.608351, 0.197295, 1.177995, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 18706 
0.000000, 1.154050, 2.164736, 0.438839, 0.455578, 1.162881, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 18756 
0.000000, 0.878292, 2.085530, 0.517467, 0.476838, 1.285600, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 18806 
0.000000, 1.339109, 2.034346, 0.809523, 0.172338, 1.227705, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 18856 
0.000000, 1.121900, 2.361356, 0.354047, 0.152668, 1.670826, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 18906 
0.000000, 1.191853, 1.967645, 0.452559, 0.264239, 1.346303, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 18956 
0.000000, 0.817028, 2.155473, 0.464793, 0.309921, 1.409299, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 19006 
0.000000, 1.390149, 2.121310, 0.840799, 0.176960, 1.437561, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 19056 
0.000000, 1.081244, 2.132735, 0.504729, 0.089131, 1.336864, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 19106 
0.000000, 1.122509, 2.147005, 0.563735, 0.217706, 0.950571, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 19156 
0.000000, 1.135762, 2.259652, 0.477955, 0.210343, 1.264159, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 19206 
0.000000, 1.129040, 2.243550, 0.866147, 0.262204, 1.052283, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 19256 
0.000000, 1.071753, 2.190684, 0.505259, 0.212999, 1.384632, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 19306 
0.000000, 1.000034, 2.186174, 0.690738, 0.166034, 1.003969, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 19356 
0.000000, 1.162792, 2.293841, 0.520963, 0.090467, 1.489785, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 19406 
0.000000, 0.897126, 2.366821, 0.700827, 0.234754, 1.448782, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 19456 
0.000000, 1.297656, 1.932098, 0.650994, 0.125636, 1.088741, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 19506 
0.000000, 1.008855, 2.365776, 0.752368, 0.266702, 1.411197, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 19556 
0.000000, 1.226659, 2.046155, 0.451667, 0.258019, 1.523918, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 19606 
0.000000, 0.949261, 2.217561, 0.645912, 0.187768, 1.108909, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 19656 
0.000000, 1.344685, 2.025249, 0.628846, 0.116721, 1.168557, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 19706 
0.000000, 1.069913, 2.156940, 0.734894, 0.233720, 1.520641, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 19756 
0.000000, 1.282027, 2.160760, 0.470197, 0.200033, 1.592662, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 19806 
0.000000, 1.292434, 2.213447, 0.881485, 0.405209, 1.128145, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 19856 
0.000000, 1.065750, 2.162171, 0.477992, 0.217715, 0.934679, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 19906 
0.000000, 1.243819, 2.079516, 0.757087, 0.327667, 1.260837, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 19956 
0.000000, 1.146368, 2.303365, 0.750442, 0.134003, 1.228650, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 20006 
0.000000, 1.254850, 2.076466, 0.740108, 0.540135, 1.131928, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 20056 
0.000000, 0.906666, 2.264664, 0.481764, 0.227460, 1.541912, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 20106 
0.000000, 1.214781, 1.999512, 0.746771, 0.366282, 1.127984, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 20156 
0.000000, 1.174771, 2.226360, 0.717165, 0.254702, 1.079133, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 20206 
0.000000, 1.255008, 2.048080, 0.576634, 0.322803, 1.105759, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 20256 
0.000000, 1.079634, 2.287182, 0.841978, 0.282555, 1.290601, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 20306 
0.000000, 1.145233, 2.239741, 0.729873, 0.173502, 1.119421, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 20356 
0.000000, 1.165520, 2.041773, 0.797739, 0.221119, 1.344861, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 20406 
0.000000, 0.956463, 2.390118, 0.654994, 0.225605, 1.176519, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 20456 
0.000000, 1.462640, 2.198819, 0.584531, 0.309218, 1.315610, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 20506 
0.000000, 0.855762, 2.165071, 0.583376, 0.269604, 1.205508, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 20556 
0.000000, 1.485695, 1.727767, 0.468868, 0.207399, 1.381041, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 20606 
0.000000, 1.084541, 2.376973, 0.666680, 0.130737, 1.298314, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 20656 
0.000000, 1.172674, 2.103224, 0.652721, 0.213038, 1.276413, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 20706 
0.000000, 1.139324, 2.181854, 0.728978, 0.340497, 1.261395, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 20756 
0.000000, 1.287333, 2.055542, 0.551997, 0.512970, 1.673250, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 20806 
0.000000, 1.131233, 2.218574, 0.551453, 0.418773, 1.177927, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 20856 
0.000000, 1.005531, 2.293770, 0.810311, 0.266685, 1.177089, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 20906 
0.000000, 1.156765, 2.170769, 0.781542, 0.229258, 1.333711, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 20956 
0.000000, 0.924278, 2.341188, 0.725773, 0.375365, 1.065130, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 21006 
0.000000, 1.064497, 1.986705, 0.543044, 0.219710, 1.257778, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 21056 
0.000000, 0.895359, 2.413808, 0.552879, 0.224125, 1.439797, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 21106 
0.000000, 1.529719, 2.125215, 0.622937, 0.215769, 1.491038, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 21156 
0.000000, 0.908335, 2.354721, 0.652292, 0.243276, 1.235804, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 21206 
0.000000, 1.394120, 1.989964, 0.739333, 0.168880, 1.254408, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 21256 
0.000000, 0.963291, 2.633604, 0.556745, 0.202394, 1.357034, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 21306 
0.000000, 1.052431, 2.134628, 0.682787, 0.162196, 1.486056, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 21356 
0.000000, 1.114954, 2.256666, 0.645431, 0.288842, 1.120979, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 21406 
0.000000, 1.384025, 2.150298, 0.471771, 0.112545, 1.343988, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 21456 
0.000000, 1.217673, 2.069076, 0.598023, 0.420568, 1.111764, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 21506 
0.000000, 0.991754, 2.328234, 0.671536, 0.137197, 1.363834, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 21556 
0.000000, 1.258798, 2.163753, 0.650635, 0.280090, 1.105336, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 21606 
0.000000, 0.914862, 2.202144, 0.506772, 0.149704, 1.330373, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 21656 
0.000000, 1.313360, 1.858455, 0.574158, 0.715773, 0.894807, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 21706 
0.000000, 1.031431, 2.312101, 0.999099, 0.124691, 1.382583, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 21756 
0.000000, 1.269377, 2.147787, 0.695075, 0.630052, 1.051050, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 21806 
0.000000, 1.085514, 2.284934, 0.900120, 0.210723, 1.314129, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 21856 
0.000000, 1.119235, 1.983120, 0.775847, 0.410584, 1.247162, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 21906 
0.000000, 1.337002, 2.278570, 0.579431, 0.248749, 1.533203, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 21956 
0.000000, 1.040130, 2.146540, 0.678722, 0.507365, 1.599699, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 22006 
0.000000, 1.329273, 1.939311, 0.602861, 0.196641, 1.416200, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 22056 
0.000000, 1.190675, 2.388687, 0.720193, 0.337827, 1.110713, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 22106 
0.000000, 1.504683, 1.939400, 0.635789, 0.132264, 1.371995, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 22156 
0.000000, 0.876932, 2.286555, 0.661065, 0.277208, 1.235432, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 22206 
0.000000, 1.498479, 2.161248, 0.575403, 0.252504, 1.182644, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 22256 
0.000000, 0.859217, 2.356507, 0.698728, 0.293405, 1.206515, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 22306 
0.000000, 1.301326, 1.989763, 0.459561, 0.233678, 1.283263, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 22356 
0.000000, 1.194451, 2.243627, 0.633052, 0.245865, 0.880883, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 22406 
0.000000, 1.197012, 2.199325, 0.544346, 0.195263, 1.269908, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 22456 
0.000000, 0.999983, 2.417954, 0.672553, 0.232134, 1.279271, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 22506 
0.000000, 0.873832, 2.204432, 0.534425, 0.660713, 1.283006, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 22556 
0.000000, 1.235390, 2.175075, 0.771748, 0.302389, 1.242951, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 22606 
0.000000, 1.051927, 2.162344, 0.541871, 0.287931, 1.124306, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 22656 
0.000000, 1.529677, 2.090946, 0.856907, 0.337788, 1.511558, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 22706 
0.000000, 1.102297, 2.156003, 0.780075, 0.265209, 1.239373, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 22756 
0.000000, 1.246788, 1.848304, 0.690459, 0.296941, 1.332045, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 22806 
0.000000, 0.998601, 2.335153, 0.436972, 0.389621, 1.257566, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 22856 
